repo_id,repo_name,n_stars,n_stars_low_activity,n_stars_latest,p_stars_low_activity
MDEwOlJlcG9zaXRvcnkyMTkzNTAzMQ==,fffaraz/awesome-cpp,43137,350,61142.0,0.008113684308134549
MDEwOlJlcG9zaXRvcnkxMDY1NDkxNzk=,bromite/bromite,6289,51,5924.0,0.008109397360470663
MDEwOlJlcG9zaXRvcnkxNTQ2NDgxMTI=,hollischuang/toBeTopJavaer,23447,190,25384.0,0.008103382095790507
MDEwOlJlcG9zaXRvcnkyNDE2NTk2MTA=,OpenIntelWireless/itlwm,6424,52,6983.0,0.00809464508094645
MDEwOlJlcG9zaXRvcnkyNzYwMDgxNjQ=,blackmatrix7/ios_rule_script,19522,158,19478.0,0.00809343304989243
R_kgDOKVORZg,ByteByteGoHq/system-design-101,64284,520,67466.0,0.008089104598344844
MDEwOlJlcG9zaXRvcnkxOTU0MDg2NDA=,NLP-LOVE/ML-NLP,16444,133,16246.0,0.008088056433957675
R_kgDOIkaKgQ,openai/point-e,6431,52,6598.0,0.008085834240398071
R_kgDOLEttLA,dockur/windows,29456,238,31842.0,0.008079847908745247
MDEwOlJlcG9zaXRvcnkzMTk5MDAy,raspberrypi/linux,6313,51,11328.0,0.008078568034215111
MDEwOlJlcG9zaXRvcnk2OTY3MzAzMw==,ardalis/CleanArchitecture,14610,118,16625.0,0.008076659822039698
MDEwOlJlcG9zaXRvcnkxMTE3MTU0OA==,nlohmann/json,31255,252,44030.0,0.008062709966405375
MDEwOlJlcG9zaXRvcnkyOTIyOTM0NjI=,datastacktv/data-engineer-roadmap,13272,107,12468.0,0.008062085593731163
MDEwOlJlcG9zaXRvcnkyMTI3NzM4MDI=,izackwu/TeachYourselfCS-CN,10551,85,19946.0,0.008056108425741636
R_kgDOLO1Tzg,aishwaryanr/awesome-generative-ai-guide,9438,76,10174.0,0.008052553507098962
R_kgDOH5SuNQ,midudev/preguntas-entrevista-react,6960,56,7105.0,0.008045977011494253
R_kgDOKkt3yw,ashishps1/awesome-leetcode-resources,6342,51,6814.0,0.00804162724692526
MDEwOlJlcG9zaXRvcnkxNzcyODE2NA==,hashicorp/terraform,27984,225,43542.0,0.008040308747855917
MDEwOlJlcG9zaXRvcnkxMTU3MjA1NzU=,immerjs/immer,17055,137,27955.0,0.008032834945763706
MDEwOlJlcG9zaXRvcnkxNTYwODQ1MzA=,ehang-io/nps,22305,179,31140.0,0.008025106478368078
MDEwOlJlcG9zaXRvcnkyNzczNzM5Mw==,qmk/qmk_firmware,14335,115,18576.0,0.008022322985699337
MDEwOlJlcG9zaXRvcnkxNzY5NjMxMDk=,peterq/pan-light,14341,115,12114.0,0.00801896659926086
R_kgDOJ-2MVA,rasbt/LLMs-from-scratch,34934,280,37821.0,0.008015114215377568
R_kgDOMIOhtw,fudan-generative-vision/hallo,8494,68,9701.0,0.008005651047798447
R_kgDOItjjpA,ai-collection/ai-collection,7498,60,7766.0,0.008002133902373967
MDEwOlJlcG9zaXRvcnk1OTIzMjE1,hexojs/hexo,15501,124,39830.0,0.007999483904264242
R_kgDOKBCaZg,Plachtaa/VALL-E-X,7381,59,7755.0,0.007993496816149573
R_kgDOKInPBw,microsoft/autogen,34926,279,37256.0,0.007988318158392028
MDEwOlJlcG9zaXRvcnkxNzUwNTIyMjU=,sfyc23/EverydayWechat,6511,52,10075.0,0.007986484410996775
MDEwOlJlcG9zaXRvcnk0NDg4MjIwMQ==,MunGell/awesome-for-beginners,62125,496,70666.0,0.00798390342052314
MDEwOlJlcG9zaXRvcnkxMDkzNDMwOTg=,serhii-londar/open-source-mac-os-apps,26221,209,42433.0,0.007970710499218183
MDEwOlJlcG9zaXRvcnkyNzUzODY5MTA=,soxoj/maigret,13174,105,13853.0,0.007970244420828906
MDEwOlJlcG9zaXRvcnkxMjQ0OTI2MTA=,xiandanin/magnetW,9919,79,11565.0,0.007964512551668515
MDEwOlJlcG9zaXRvcnk2MzQ3NzYxMg==,TheAlgorithms/C-Plus-Plus,30387,242,31084.0,0.007963931944581564
MDEwOlJlcG9zaXRvcnkyNjc4NDgyNw==,dotnet/core,11682,93,21084.0,0.007960965588084233
MDEwOlJlcG9zaXRvcnkyMTEyNTAyNA==,typicode/husky,19371,154,32916.0,0.007950028392958546
MDEwOlJlcG9zaXRvcnkxMTE2NTQy,aria2/aria2,22937,182,36421.0,0.007934777869817326
R_kgDOJAxkmA,Nutlope/roomGPT,9705,77,10172.0,0.007934054611025245
R_kgDOI8xhwA,danny-avila/LibreChat,18533,147,20429.0,0.007931797334484432
MDEwOlJlcG9zaXRvcnkyMDMwMDE3Nw==,google/guava,21455,170,50406.0,0.007923560941505477
MDEwOlJlcG9zaXRvcnkxNTgzMzY2NzU=,LingCoder/OnJava8,17555,139,16324.0,0.007917972087724295
MDEwOlJlcG9zaXRvcnkxODkyMDU2NjM=,qinguoyi/TinyWebServer,17050,135,17240.0,0.007917888563049853
MDEwOlJlcG9zaXRvcnkxMzAxNjA3OTU=,HMBSbige/ShadowsocksR-Windows,7705,61,6998.0,0.00791693705386113
MDEwOlJlcG9zaXRvcnkzMzE5MDQw,id-Software/DOOM,10738,85,14740.0,0.007915813000558764
MDEwOlJlcG9zaXRvcnk5MTk0ODU0MA==,ranaroussi/yfinance,15049,119,15369.0,0.007907502159611935
MDEwOlJlcG9zaXRvcnkxMTM5NjUwMTY=,Molunerfinn/PicGo,20258,160,24519.0,0.007898114325204857
MDEwOlJlcG9zaXRvcnkxMjIyNjc4Ng==,lovell/sharp,16972,134,29608.0,0.007895357058684892
MDEwOlJlcG9zaXRvcnkxODg2NjA2NjM=,CorentinJ/Real-Time-Voice-Cloning,53120,419,53200.0,0.007887801204819278
MDEwOlJlcG9zaXRvcnkxMjQzNjU3OTk=,federico-busato/Modern-CPP-Programming,11291,89,12607.0,0.007882384199805154
R_kgDOLTcIUw,karpathy/minbpe,8881,70,9318.0,0.007881995270802838
MDEwOlJlcG9zaXRvcnkxMDI3MDI1MA==,facebook/react,116335,916,231310.0,0.007873812696093179
MDEwOlJlcG9zaXRvcnk0ODYyMzU1OA==,chubin/wttr.in,18041,142,25160.0,0.007870960589767752
MDEwOlJlcG9zaXRvcnkzMjI0Nzk0NDQ=,avgupta456/github-trends,17691,139,15818.0,0.007857102481487762
,ix64/unlock-music,7767,61,,0.00785374018282477
MDEwOlJlcG9zaXRvcnk2MjgxMjI2MQ==,kelseyhightower/kubernetes-the-hard-way,25997,204,41870.0,0.007847059276070316
MDEwOlJlcG9zaXRvcnk1NDgzMzMw,soimort/you-get,31808,249,54347.0,0.007828219315895371
MDEwOlJlcG9zaXRvcnkyMjc5MDQ4OA==,iluwatar/java-design-patterns,46135,361,90488.0,0.007824861818575918
R_kgDOJwwGvg,mlabonne/llm-course,38648,302,41168.0,0.00781411716000828
R_kgDOI89zkg,Mikubill/sd-webui-controlnet,16511,129,17267.0,0.007812973169402217
R_kgDOLfZOXA,jasonppy/VoiceCraft,7424,58,8014.0,0.0078125
R_kgDOIzTmEw,google-research/tuning_playbook,27008,211,27815.0,0.0078125
MDEwOlJlcG9zaXRvcnkxMDc1MDU4Njk=,firecracker-microvm/firecracker,18693,146,26723.0,0.007810410314021291
R_kgDOHvghIw,upscayl/upscayl,30617,239,33635.0,0.007806120782571774
MDEwOlJlcG9zaXRvcnkxMjgzOTg2MzY=,xingshaocheng/architect-awesome,28703,224,59970.0,0.00780406229314009
MDEwOlJlcG9zaXRvcnk4NzUzNjA0Ng==,janishar/mit-deep-learning-book-pdf,7179,56,13040.0,0.00780052932163254
MDEwOlJlcG9zaXRvcnkxMDU4MDg3Njc=,aws/aws-cdk,9490,74,11790.0,0.00779768177028451
MDEwOlJlcG9zaXRvcnkxODcwODg2MA==,tiimgreen/github-cheat-sheet,21938,171,49092.0,0.007794694138025344
MDEwOlJlcG9zaXRvcnkxMjg4ODk5Mw==,home-assistant/home-assistant,7837,61,75725.0,0.007783590659691209
MDEwOlJlcG9zaXRvcnkzOTc0MDEyNjc=,advplyr/audiobookshelf,6813,53,7374.0,0.007779245559958902
MDEwOlJlcG9zaXRvcnkzMDcyNjAyMDU=,yt-dlp/yt-dlp,89617,697,96227.0,0.0077775422073936866
MDEwOlJlcG9zaXRvcnkxNzQwMzgwMzE=,react-hook-form/react-hook-form,41676,324,42133.0,0.007774258566081198
MDEwOlJlcG9zaXRvcnkxMzYyODUxMw==,sirupsen/logrus,14797,115,24894.0,0.007771845644387376
MDEwOlJlcG9zaXRvcnk0MDAyMTU5NjQ=,novuhq/novu,32701,254,35969.0,0.00776734656432525
MDEwOlJlcG9zaXRvcnk3NDI2MDUwOA==,docsifyjs/docsify,18929,147,28508.0,0.007765861905013471
MDEwOlJlcG9zaXRvcnk4MjcyOTUyOQ==,google/python-fire,14165,110,27324.0,0.007765619484645252
MDEwOlJlcG9zaXRvcnk0OTEyMjc0Mg==,Wechat-Group/WxJava,15968,124,30388.0,0.0077655310621242485
MDEwOlJlcG9zaXRvcnkxMjE3NjE0,xbmc/xbmc,10434,81,18769.0,0.007763082231167337
MDEwOlJlcG9zaXRvcnk5NzUzMzEwMg==,halfrost/LeetCode-Go,34151,265,33259.0,0.00775965564697959
R_kgDOKH8k2g,opentofu/opentofu,16759,130,23810.0,0.0077570260755415
MDEwOlJlcG9zaXRvcnkxMDE2ODQzNzQ=,satwikkansal/wtfpython,22564,175,35962.0,0.007755717071441234
MDEwOlJlcG9zaXRvcnkyMDEwMjU3Nzc=,mamoe/mirai,15219,118,14567.0,0.007753466062159143
MDEwOlJlcG9zaXRvcnk2NTYwMDk3NQ==,pytorch/pytorch,60285,467,85801.0,0.0077465372812474086
MDEwOlJlcG9zaXRvcnk2NTcxMTUyMg==,PaddlePaddle/Paddle,14334,111,22401.0,0.007743825868564253
R_kgDOIPDwlg,langchain-ai/langchain,42907,332,98149.0,0.0077376651828372995
MDEwOlJlcG9zaXRvcnkyMDIwNjU5MA==,rougier/numpy-100,9438,73,12334.0,0.007734689552871371
R_kgDOKOX-yw,Acly/krita-ai-diffusion,6995,54,7611.0,0.007719799857040743
MDEwOlJlcG9zaXRvcnkxODYxNDU4,hakimel/reveal.js,24233,187,68209.0,0.007716749886518384
R_kgDOJFTFpw,MatsuriDayo/NekoBoxForAndroid,12192,94,12634.0,0.00770997375328084
R_kgDOKq2n8Q,netease-youdao/EmotiVoice,7404,57,7588.0,0.007698541329011345
MDEwOlJlcG9zaXRvcnkzNzk1ODM1OA==,naptha/tesseract.js,19749,152,35727.0,0.007696592232518102
MDEwOlJlcG9zaXRvcnkyNjE3ODc3NTg=,bradtraversy/design-resources-for-developers,59666,459,59506.0,0.0076928233835014915
MDEwOlJlcG9zaXRvcnk1OTIzOTM0Nw==,portainer/portainer,20280,156,31635.0,0.007692307692307693
MDEwOlJlcG9zaXRvcnk4MjA1NjAy,mybatis/mybatis-3,10142,78,19913.0,0.007690790771051075
MDEwOlJlcG9zaXRvcnkyODA1Njc1Nzk=,NaiboWang/EasySpider,34509,265,36963.0,0.007679156162160596
MDEwOlJlcG9zaXRvcnk2MzUzNzI0OQ==,facebook/create-react-app,42200,324,102980.0,0.007677725118483412
MDEwOlJlcG9zaXRvcnk5NDMxNDk=,d3/d3,29310,225,109482.0,0.007676560900716479
MDEwOlJlcG9zaXRvcnk3NTQxMzEzMA==,isl-org/Open3D,6776,52,11777.0,0.007674144037780401
MDEwOlJlcG9zaXRvcnkyMTM0NjAyODU=,jasontaylordev/CleanArchitecture,16424,126,17368.0,0.007671699951290794
MDEwOlJlcG9zaXRvcnk1NDM0Njc5OQ==,public-apis/public-apis,268680,2059,323980.0,0.007663391394967992
MDEwOlJlcG9zaXRvcnkzNDgyNTg3MzY=,ahmedbahaaeldin/From-0-to-Research-Scientist-resources-guide,7321,56,7484.0,0.007649228247507171
MDEwOlJlcG9zaXRvcnkxNzI1MjE5MjY=,pmndrs/react-three-fiber,18438,141,27956.0,0.007647250244061178
MDEwOlJlcG9zaXRvcnkyNjc4MzI5NQ==,Kong/kong,19098,146,39748.0,0.007644779558068908
MDEwOlJlcG9zaXRvcnk2MTQxMjAyMg==,ianstormtaylor/slate,16488,126,30208.0,0.007641921397379912
MDEwOlJlcG9zaXRvcnkxNTM4NjYyMzI=,TheCherno/Hazel,11266,86,11874.0,0.007633587786259542
MDEwOlJlcG9zaXRvcnkxMjY1NzM2Njg=,Vay-keen/Machine-learning-learning-notes,7342,56,7362.0,0.007627349496050122
MDEwOlJlcG9zaXRvcnk1OTY4OTI=,pallets/flask,28772,219,68540.0,0.007611566801056583
MDEwOlJlcG9zaXRvcnk2NTc5NDI5Mg==,styled-components/styled-components,18700,142,40583.0,0.007593582887700534
MDEwOlJlcG9zaXRvcnk0ODAwMzg4Ng==,tmrts/go-patterns,16613,126,25734.0,0.007584421838319389
MDEwOlJlcG9zaXRvcnk4NzUyMDAwMw==,iGhibli/iOS-DeviceSupport,6731,51,8143.0,0.007576883078294458
R_kgDOJQ_nbA,chatchat-space/Langchain-Chatchat,19168,145,32917.0,0.007564691151919867
MDEwOlJlcG9zaXRvcnk1MDc3NzU=,elastic/elasticsearch,33206,251,71276.0,0.007558874902126122
R_kgDOJI72qw,THUDM/ChatGLM-6B,39829,301,40963.0,0.007557307489517688
R_kgDOI2oX4A,Frooodle/Stirling-PDF,12715,96,48824.0,0.007550137632717263
MDEwOlJlcG9zaXRvcnkyMDk3NjEzOA==,official-stockfish/Stockfish,9804,74,12111.0,0.007547939616483068
MDEwOlJlcG9zaXRvcnkyNTEzODM1NTM=,electronicarts/CnC_Remastered_Collection,19219,145,18386.0,0.007544617305791144
R_kgDOIm2Jlg,LAION-AI/Open-Assistant,36590,276,37181.0,0.007543044547690626
MDEwOlJlcG9zaXRvcnkyNDg0MTYzNQ==,date-fns/date-fns,18032,136,35155.0,0.0075421472937000885
MDEwOlJlcG9zaXRvcnkyNjIyOTYxMjI=,PaddlePaddle/PaddleOCR,45218,341,45707.0,0.007541244637091424
MDEwOlJlcG9zaXRvcnk4NjgxMzQ5,huginn/huginn,24014,181,44294.0,0.007537269925876572
MDEwOlJlcG9zaXRvcnkxNDA0MTI4NjQ=,kgretzky/evilginx2,8891,67,11402.0,0.0075357102688111575
MDEwOlJlcG9zaXRvcnkxODYzMDkyOTY=,lettier/3d-game-shaders-for-beginners,14080,106,18215.0,0.007528409090909091
MDEwOlJlcG9zaXRvcnkyNjY4OTU5OA==,prakhar1989/awesome-courses,30556,230,58457.0,0.007527163241261945
MDEwOlJlcG9zaXRvcnkzMzc1OTQzMjk=,pppscn/SmsForwarder,18205,137,19305.0,0.0075254051084866795
MDEwOlJlcG9zaXRvcnkxMDI1MjMzMDQ=,fchollet/deep-learning-with-python-notebooks,12240,92,18901.0,0.007516339869281046
MDEwOlJlcG9zaXRvcnkzNDE2MzIwNg==,cheat-engine/cheat-engine,12909,97,15393.0,0.007514137423502982
MDEwOlJlcG9zaXRvcnkzMzAxNDgxMQ==,notepad-plus-plus/notepad-plus-plus,17782,133,23548.0,0.007479473625014059
MDEwOlJlcG9zaXRvcnk2MjAxMDky,mpv-player/mpv,20458,153,29312.0,0.0074787369244305405
R_kgDOIkVH_g,fuergaosi233/wechat-chatgpt,13382,100,13312.0,0.007472724555372889
MDEwOlJlcG9zaXRvcnk5ODUyOTE4,TryGhost/Ghost,21144,158,48020.0,0.007472569050321605
MDEwOlJlcG9zaXRvcnkzNDMwMjY5OA==,serverless/serverless,18482,138,46556.0,0.0074667243804783035
MDEwOlJlcG9zaXRvcnkxMDA0ODU5MTI=,milesial/Pytorch-UNet,8709,65,9558.0,0.0074635434607876906
MDEwOlJlcG9zaXRvcnkyMDkzNjYyODQ=,wbt5/real-url,7911,59,7474.0,0.007457969915307799
R_kgDOJ-qZHA,karpathy/llama2.c,17056,127,17830.0,0.007446060037523452
,b3log/baidu-netdisk-downloaderx,13704,102,,0.0074430823117338
MDEwOlJlcG9zaXRvcnkxNzkzNTQyODI=,acidanthera/OpenCorePkg,14122,105,13600.0,0.007435207477694377
MDEwOlJlcG9zaXRvcnk1NjI1NDY0,pyenv/pyenv,25697,191,40252.0,0.007432774253803946
MDEwOlJlcG9zaXRvcnkyNzE5Mzc3OQ==,nodejs/node,54222,403,108879.0,0.0074324075098668434
MDEwOlJlcG9zaXRvcnk1MTc2OTY4OQ==,sindresorhus/refined-github,7140,53,25510.0,0.00742296918767507
R_kgDOGgqEFA,AUK9527/Are-u-ok,9438,70,9879.0,0.0074168255986437805
MDEwOlJlcG9zaXRvcnkyNjY2MTM3MDQ=,dabeaz-course/practical-python,10522,78,9993.0,0.007413039346131914
MDEwOlJlcG9zaXRvcnk2MzQ3NzUxNQ==,TheAlgorithms/C,18793,139,19581.0,0.007396370989198106
MDEwOlJlcG9zaXRvcnkxNzk4OTM0OTQ=,ddbourgin/numpy-ml,16383,121,15853.0,0.007385704693890008
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,microsoft/terminal,58647,433,96438.0,0.007383156853718008
MDEwOlJlcG9zaXRvcnkxMDQzMjMwNDU=,1c7/Crash-Course-Computer-Science-Chinese,7586,56,10465.0,0.00738201950962299
MDEwOlJlcG9zaXRvcnkzNzg1MzYwMjU=,OffcierCia/DeFi-Developer-Road-Map,10160,75,10025.0,0.0073818897637795275
MDEwOlJlcG9zaXRvcnk1MTAwMTQ4NA==,frontendbr/vagas,11792,87,14086.0,0.007377883310719132
MDEwOlJlcG9zaXRvcnk4NzMzMjg=,getsentry/sentry,19791,146,39613.0,0.00737709059673589
MDEwOlJlcG9zaXRvcnkxMzg2MzQyOTg=,microsoft/MS-DOS,17646,130,30885.0,0.007367108693188258
R_kgDOKixgRQ,deepseek-ai/DeepSeek-Coder,7741,57,10117.0,0.007363389742927271
MDEwOlJlcG9zaXRvcnk3NDI5MzMyMQ==,sveltejs/svelte,66411,489,80859.0,0.007363238017798256
MDEwOlJlcG9zaXRvcnkyNTk5OTE3Nzg=,openai/jukebox,8018,59,7889.0,0.007358443502120229
MDEwOlJlcG9zaXRvcnk5MzM1NDI2MA==,lllyasviel/style2paints,9245,68,18089.0,0.007355327203893996
MDEwOlJlcG9zaXRvcnk4Njg5Nzk2Mw==,ZLMediaKit/ZLMediaKit,11018,81,14435.0,0.00735160646215284
MDEwOlJlcG9zaXRvcnkxNzQ4ODgwNDU=,andkret/Cookbook,12671,93,13931.0,0.007339594349301554
MDEwOlJlcG9zaXRvcnk2NDc1MzA0Mw==,Perfare/AssetStudio,10908,80,13607.0,0.007334066740007334
MDEwOlJlcG9zaXRvcnkxOTI2MzIwMDA=,dapr/dapr,24686,181,24305.0,0.007332091063760836
R_kgDOJxJfAQ,CopilotKit/CopilotKit,13514,99,15240.0,0.007325736273494155
R_kgDOJx09RA,chat2db/Chat2DB,14474,106,18227.0,0.007323476578692829
MDEwOlJlcG9zaXRvcnkzMTk3NTg5NjQ=,rocky-linux/rocky,8742,64,9590.0,0.0073209791809654545
MDEwOlJlcG9zaXRvcnkxNjE4ODYzNDc=,xxlllq/system_architect,7109,52,7024.0,0.007314671543114362
MDEwOlJlcG9zaXRvcnkxMzE3NzA0MjI=,neoclide/coc.nvim,22428,164,24596.0,0.007312288211164615
MDEwOlJlcG9zaXRvcnk5NzI0OTQwNg==,denysdovhan/wtfjs,22978,168,35815.0,0.007311341282966316
R_kgDOITROHQ,pynecone-io/pynecone,9030,66,21333.0,0.007308970099667774
MDEwOlJlcG9zaXRvcnkxOTMxNjI2Mjk=,rxhanson/Rectangle,26305,192,26291.0,0.0072989925869606535
MDEwOlJlcG9zaXRvcnkyNTEyOTgwMA==,mikf/gallery-dl,11647,85,12433.0,0.0072980166566497815
MDEwOlJlcG9zaXRvcnk4MzIyMjQ0MQ==,donnemartin/system-design-primer,218972,1596,285773.0,0.007288603109073306
R_kgDOMRSMsg,FunAudioLLM/CosyVoice,8507,62,9495.0,0.00728811566944869
MDEwOlJlcG9zaXRvcnk1NzE3NzA=,jgm/pandoc,20584,150,35402.0,0.007287213369607462
MDEwOlJlcG9zaXRvcnkxOTg0NDE2MTE=,ricklamers/gridstudio,9471,69,8880.0,0.007285397529299968
MDEwOlJlcG9zaXRvcnkxMDM2MjY5NjM=,applenob/Cpp_Primer_Practice,8374,61,8102.0,0.007284451874850728
R_kgDOKf-eLA,ZachGoldberg/Startup-CTO-Handbook,9887,72,10298.0,0.007282289875594214
MDEwOlJlcG9zaXRvcnkxMDc0NDE4Mw==,netdata/netdata,37226,271,72918.0,0.007279858163649062
MDEwOlJlcG9zaXRvcnkyNzU5OTM4ODU=,appsmithorg/appsmith,35187,256,35211.0,0.007275414215477307
R_kgDOGLYTxQ,0x192/universal-android-debloater,15535,113,16092.0,0.007273897650466688
R_kgDOHSAURg,phidatahq/phidata,16369,119,17735.0,0.007269839330441689
MDEwOlJlcG9zaXRvcnk5OTQwMTI5OQ==,ai/nanoid,17748,129,24958.0,0.0072684246112238
MDEwOlJlcG9zaXRvcnk0ODU3NjEzNA==,xifangczy/cat-catch,10052,73,10755.0,0.007262236370871468
MDEwOlJlcG9zaXRvcnkzMDQyMzAzMzM=,BluePointLilac/ContextMenuManager,12947,94,13236.0,0.00726036919749749
MDEwOlJlcG9zaXRvcnkxNjQ1NzQ2OTM=,qishibo/AnotherRedisDesktopManager,30992,225,31298.0,0.007259938048528653
MDEwOlJlcG9zaXRvcnkxOTg4Nzg4ODg=,twbs/icons,7451,54,7486.0,0.00724734934908066
MDEwOlJlcG9zaXRvcnkxNTc4MTMxODA=,microsoft/ai-edu,13538,98,13706.0,0.007238883143743537
MDEwOlJlcG9zaXRvcnkyMjk0MDc1NjY=,simplex-chat/simplex-chat,7334,53,7694.0,0.007226615762203436
R_kgDOGKvm4w,vercel/turborepo,11077,80,26776.0,0.007222172068249526
MDEwOlJlcG9zaXRvcnkzMTUwNDQ5MQ==,labstack/echo,17452,126,30269.0,0.007219802887921155
MDEwOlJlcG9zaXRvcnkyMDE1NzAyMTk=,responsively-org/responsively-app,16638,120,22922.0,0.00721240533717995
MDEwOlJlcG9zaXRvcnkxMjczMjU3Mw==,junegunn/vim-plug,22184,160,34416.0,0.00721240533717995
MDEwOlJlcG9zaXRvcnk1MDE2MDI2MQ==,PaperMC/Paper,10405,75,10383.0,0.007208073041806823
R_kgDOKK-33g,facebookresearch/codellama,13329,96,16152.0,0.007202340760747243
MDEwOlJlcG9zaXRvcnkxNjc1MjYyMA==,gogs/gogs,17495,126,45325.0,0.007202057730780223
R_kgDOI9M0iA,thuml/Time-Series-Library,7222,52,7690.0,0.007200221545278316
MDEwOlJlcG9zaXRvcnkxNTkxNTI5MDQ=,zhangdaiscott/jeecg-boot,21131,152,41272.0,0.007193223226539208
MDEwOlJlcG9zaXRvcnkyMjIxODMwNzQ=,jackzhenguo/python-small-examples,8487,61,8003.0,0.007187463178979616
MDEwOlJlcG9zaXRvcnk2NTIwNzg0,RPCS3/rpcs3,9883,71,15963.0,0.007184053425073359
MDEwOlJlcG9zaXRvcnkzNDA5Ng==,leachim6/hello-world,8078,58,11094.0,0.007179995048279277
MDEwOlJlcG9zaXRvcnkxMzU3ODYwOTM=,typescript-cheatsheets/react,30671,220,45735.0,0.007172899481594992
MDEwOlJlcG9zaXRvcnkzMjY4OTg2Mw==,3b1b/manim,63873,458,73915.0,0.007170478919105099
MDEwOlJlcG9zaXRvcnkxODM2OTM3Mw==,spf13/viper,19394,139,27616.0,0.007167165102609055
MDEwOlJlcG9zaXRvcnkyNTU1NTgzNDU=,fuzhengwei/CodeGuide,11310,81,11312.0,0.007161803713527852
R_kgDOI2oX4A,Stirling-Tools/Stirling-PDF,34307,245,48824.0,0.0071413997143440116
MDEwOlJlcG9zaXRvcnkxNzMxOTcxOQ==,MrS0m30n3/youtube-dl-gui,7003,50,9332.0,0.007139797229758675
MDEwOlJlcG9zaXRvcnkxMTkxNjA1NTM=,photoprism/photoprism,32816,234,36091.0,0.007130667966845442
MDEwOlJlcG9zaXRvcnkxMDYyODk3,github/gitignore,84120,599,163633.0,0.007120779838326201
MDEwOlJlcG9zaXRvcnk2NDk4NDky,airbnb/javascript,67889,482,145803.0,0.0070998247138711725
MDEwOlJlcG9zaXRvcnkyMDA2MDU5Ng==,ogham/exa,18874,134,23717.0,0.007099713892126735
MDEwOlJlcG9zaXRvcnkxMTczNzI4MDY=,yangshun/front-end-interview-handbook,23979,170,42107.0,0.007089536677926519
MDEwOlJlcG9zaXRvcnk2MTIwNDgxOA==,github/opensource.guide,9876,70,14282.0,0.007087889833940867
R_kgDOJKPe4Q,AIGC-Audio/AudioGPT,9736,69,10088.0,0.007087099424815119
MDEwOlJlcG9zaXRvcnk0MDkwNTc2Mg==,judasn/IntelliJ-IDEA-Tutorial,11300,80,21937.0,0.007079646017699115
R_kgDOL0nxgA,Shubhamsaboo/awesome-llm-apps,10033,71,12211.0,0.007076647064686534
MDEwOlJlcG9zaXRvcnkyMzcxNTk=,expressjs/express,26147,185,66052.0,0.007075381496921253
MDEwOlJlcG9zaXRvcnk3NTUwNTEyNQ==,abpframework/abp,11774,83,13117.0,0.007049430949549856
MDEwOlJlcG9zaXRvcnkyMzMxNTYyMTA=,yuanguangxin/LeetCode,7803,55,7403.0,0.0070485710624118925
MDEwOlJlcG9zaXRvcnk5MDUyODgzMA==,Solido/awesome-flutter,38058,268,54342.0,0.00704188344106364
MDEwOlJlcG9zaXRvcnk0MDg5MjgxNw==,ethereum/solidity,17754,125,23722.0,0.007040666891968007
R_kgDOHzIiIA,CompVis/stable-diffusion,68179,480,69119.0,0.0070402909986946125
MDEwOlJlcG9zaXRvcnkxMTYzODk4ODY=,Anankke/SSPanel-Uim,7534,53,9506.0,0.007034775683567826
R_kgDOJFL2oQ,yetone/openai-translator,14786,104,24085.0,0.007033680508589206
R_kgDOHNAj7g,android/nowinandroid,16991,119,17658.0,0.00700370784532988
MDEwOlJlcG9zaXRvcnkzMDkwNzc3NA==,spmallick/learnopencv,15577,109,21498.0,0.006997496308660204
MDEwOlJlcG9zaXRvcnk0MzQyNTQ4MA==,wilsonfreitas/awesome-quant,16150,113,18824.0,0.0069969040247678015
MDEwOlJlcG9zaXRvcnkzMjAyMDM1NDI=,febobo/web-interview,10292,72,10564.0,0.006995724834823164
MDEwOlJlcG9zaXRvcnk3NDI3MjAxOA==,angristan/openvpn-install,11303,79,14038.0,0.00698929487746616
MDEwOlJlcG9zaXRvcnkzMjcwODk4NzA=,payloadcms/payload,29621,207,31121.0,0.006988285338104723
MDEwOlJlcG9zaXRvcnkxODY0MjMz,frappe/erpnext,17898,125,22637.0,0.006984020560956532
R_kgDOJPJM2Q,twitter/the-algorithm,67492,470,62758.0,0.006963788300835654
MDEwOlJlcG9zaXRvcnk0NTgyMTU0MA==,openwrt/openwrt,17664,123,21158.0,0.006963315217391304
MDEwOlJlcG9zaXRvcnkxOTIxNzUwOTU=,conwnet/github1s,24135,168,22948.0,0.006960845245494096
MDEwOlJlcG9zaXRvcnkxNTExMTgyMQ==,grafana/grafana,38808,270,65866.0,0.006957328385899814
MDEwOlJlcG9zaXRvcnkyMTU1Mjk3MQ==,alebcay/awesome-shell,18262,127,33535.0,0.006954331398532472
MDEwOlJlcG9zaXRvcnk3MDEwNzc4Ng==,vercel/next.js,86310,600,128535.0,0.006951685783802572
MDEwOlJlcG9zaXRvcnk2OTQ5NTE3MA==,fastify/fastify,22748,158,32803.0,0.00694566555301565
R_kgDOGiedsg,LizardByte/Sunshine,19896,138,21647.0,0.006936067551266586
MDEwOlJlcG9zaXRvcnkxNTc1MDk1ODM=,mahmoud/awesome-python-applications,9228,64,16870.0,0.006935413957520589
MDEwOlJlcG9zaXRvcnkyMzM1NzU4OA==,protocolbuffers/protobuf,33769,234,66297.0,0.006929432319583049
